Date first seen,Proto,Src IP Addr,Dst IP Addr,Dst Pt,In Byte,In Packet,Out Byte,Out Packet,Flags,Duration,pattern_idx
2017-04-05 07:56:04.056418964,UDP,192.168.200.4,DNS,53.0,82,2,73,1,......,0,103
2017-04-05 07:56:04.057851922,UDP,192.168.200.4,DNS,53.0,88,1,74,2,......,79,103
2017-04-05 07:57:05.695770370,UDP,192.168.220.7,DNS,53.0,132,1,81,2,......,0,120
2017-04-05 07:57:05.988551352,UDP,192.168.220.7,DNS,53.0,126,2,78,2,......,0,120
2017-04-05 08:33:07.068152566,UDP,192.168.200.4,DNS,53.0,174,2,123,2,......,0,189
2017-04-05 08:33:07.228309447,UDP,192.168.200.4,DNS,53.0,0,2,55,2,......,9,189
2017-04-05 08:33:07.259697715,UDP,192.168.200.4,DNS,53.0,435,14,112,1,......,110,189
2017-04-05 08:33:07.261212684,TCP,192.168.200.4,16376_229,443.0,508,10,144,6,.AP..F,80,189
2017-04-05 08:33:44.899122323,UDP,192.168.220.10,10048_62,137.0,0,0,92,1,......,0,193
2017-04-05 08:33:45.145656136,UDP,192.168.220.4,192.168.220.10,53.0,289,2,148,1,......,0,193
2017-04-05 12:02:08.961580273,UDP,192.168.220.16,255.255.255.255,137.0,0,0,91,1,......,0,747
2017-04-05 12:02:08.964979841,UDP,192.168.220.14,255.255.255.255,137.0,0,0,91,2,......,0,747
2017-04-05 12:02:09.022643496,UDP,192.168.220.15,192.168.220.16,53.0,2445,1,75,2,......,0,747
2017-04-05 12:02:09.216269170,UDP,192.168.220.8,192.168.220.14,53.0,383,2,152,1,......,0,747
2017-04-05 13:19:36.080218050,TCP,192.168.200.8,10003_193,443.0,248,30,234,30,.APRSF,13,947
2017-04-05 13:19:36.085866162,TCP,192.168.200.8,15242_80,443.0,7438,31,1817,33,.AP...,0,947
2017-04-05 15:13:58.029203114,UDP,192.168.200.5,DNS,53.0,1983,2,110,1,......,0,1445
2017-04-05 15:13:58.085949773,UDP,192.168.220.13,192.168.200.5,53.0,40509,2,160,1,......,0,1445
2017-04-05 15:46:51.883150305,UDP,192.168.200.8,DNS,53.0,0,1,157,1,......,1,1568
2017-04-05 15:46:52.093679972,UDP,192.168.200.8,DNS,53.0,251,1,100,1,......,0,1568
2017-04-05 15:47:30.236008630,UDP,192.168.200.4,DNS,53.0,530,2,172,2,......,0,1569
2017-04-05 15:47:30.261852632,UDP,192.168.200.4,DNS,53.0,88,2,70,1,......,0,1569
2017-04-05 18:36:34.829481703,UDP,192.168.220.11,192.168.220.255,137.0,0,0,92,2,......,0,1806
2017-04-05 18:36:34.864470249,TCP,192.168.220.11,EXT_SERVER,8082.0,199,1,440,2,.AP...,0,1806
2017-04-05 18:36:51.889710691,UDP,192.168.220.12,192.168.220.255,443.0,0,0,70,2,......,0,1806
2017-04-05 19:36:19.981871517,TCP,192.168.200.4,10057_29,443.0,0,9,167,19,.AP.SF,9,1844
2017-04-05 19:36:19.997523064,TCP,192.168.200.4,10057_29,443.0,4175,9,3628,4,.AP.SF,0,1844
2017-04-06 11:14:07.150075340,UDP,192.168.220.15,DNS,53.0,7488,2,982,1,......,0,2041
2017-04-06 11:14:07.156314546,UDP,192.168.220.15,DNS,53.0,351,2,919,1,......,100,2041
2017-04-06 11:26:48.280813220,TCP,192.168.220.12,10586_44,443.0,7630,25,76,6,.AP.SF,462185,2083
2017-04-06 11:26:48.502085287,UDP,192.168.220.12,DNS,53.0,230,2,806,1,......,3,2083
2017-04-06 11:31:38.154704061,TCP,192.168.200.9,16378_200,80.0,1635,9,146,4,.AP.SF,0,2107
2017-04-06 11:31:38.164309072,TCP,192.168.200.9,10068_2,80.0,2878,14,245,4,.AP.SF,0,2107
2017-04-06 13:11:00.370026192,UDP,192.168.200.4,DNS,53.0,295,2,75,2,......,2,2289
2017-04-06 13:11:00.706723606,UDP,192.168.200.4,DNS,53.0,288,2,150,1,......,0,2289
2017-04-06 14:04:17.370919696,UDP,192.168.220.15,DNS,53.0,171,2,62,2,......,5,2384
2017-04-06 14:04:17.558761608,UDP,192.168.220.15,DNS,53.0,181,2,72,2,......,0,2384
2017-04-06 14:55:20.258601097,UDP,192.168.100.4,DNS,53.0,126,2,149,1,......,0,2475
2017-04-06 14:55:20.420108635,UDP,192.168.100.4,DNS,53.0,83,2,148,1,......,0,2475
2017-04-06 17:32:16.123964236,UDP,192.168.220.15,DNS,53.0,2385,2,60,2,......,0,2850
2017-04-06 17:32:16.125248932,UDP,192.168.220.15,DNS,53.0,16905,1,174,2,......,0,2850
2017-04-06 17:32:16.178031715,UDP,192.168.220.15,DNS,53.0,650,2,177,2,......,0,2850
2017-04-06 17:32:16.220552333,TCP,192.168.220.15,10068_2,443.0,317,10,150,8,.AP.SF,140,2850
2017-04-07 06:33:08.120307498,TCP,192.168.200.8,11042_240,80.0,122,2,187,2,.A..SF,6,2948
2017-04-07 06:33:08.300202459,TCP,192.168.200.8,10057_113,80.0,116,2,209,3,.A..SF,6,2948
2017-04-07 13:13:28.309153362,UDP,192.168.100.6,192.168.220.255,138.0,0,0,261,2,......,0,3522
2017-04-07 13:13:28.330052559,UDP,192.168.100.6,192.168.100.255,138.0,0,0,249,2,......,0,3522
2017-04-07 13:44:32.637765092,UDP,192.168.100.5,DNS,53.0,85,1,56,1,......,0,3668
2017-04-07 13:44:34.720275331,UDP,192.168.100.5,DNS,53.0,54,1,68,2,......,7,3668
2017-04-07 14:52:39.738828339,TCP,192.168.200.9,10793_130,80.0,117,1,200,4,.A..SF,0,3909
2017-04-07 14:52:40.735769821,TCP,192.168.200.9,10581_173,80.0,121,2,194,2,.A..SF,1,3909
2017-04-07 14:52:43.322067993,TCP,192.168.200.9,10263_186,80.0,123,2,198,2,.A..SF,63,3909
2017-04-07 14:52:43.426255804,TCP,192.168.200.9,10124_1,80.0,117,2,199,3,.A..SF,61,3909
2017-04-07 16:57:33.837059931,TCP,192.168.220.13,10106_93,80.0,130,2,265,3,.A..SF,6,4305
2017-04-07 16:57:33.838748274,TCP,192.168.220.13,10578_200,80.0,137,2,265,3,.A..SF,6,4305
2017-04-07 16:59:59.876029993,UDP,192.168.220.15,DNS,53.0,121,2,154,2,......,0,4316
2017-04-07 17:00:00.068993680,UDP,192.168.220.15,DNS,53.0,120,2,376049384,2,......,0,4316
2017-04-07 17:00:00.945924558,UDP,192.168.200.4,DNS,53.0,90,1134969,2736,1299101,......,38439,4316
2017-04-07 17:00:01.038591802,TCP,192.168.200.4,192.168.100.5,445.0,264,815133,174,692776,.AP..F,14,4316
2017-04-07 17:00:14.985300154,UDP,192.168.220.15,DNS,53.0,1994,1,149,1,......,0,4319
2017-04-07 17:00:16.242873128,UDP,192.168.220.15,DNS,53.0,88951,2,6226,1,......,0,4319
2017-04-07 17:00:16.578101017,UDP,192.168.220.12,DNS,53.0,5636,1,917,1,......,0,4319
2017-04-07 17:00:16.645798882,TCP,192.168.220.12,EXT_SERVER,137.0,1415367666,6,2204,1163818,......,146,4319
2017-04-08 07:15:04.996438698,UDP,192.168.210.5,14193_88,137.0,0,0,92,2,......,0,4549
2017-04-08 07:15:05.013939790,UDP,192.168.220.7,10184_177,137.0,0,0,91,1,......,0,4549
2017-04-08 12:55:13.041869772,TCP,192.168.220.4,10786_4,80.0,205,2,263,4,.A..SF,5,4654
2017-04-08 12:56:06.881461879,TCP,192.168.220.4,10003_193,80.0,135,1,271,4,.A..SF,6,4654
2017-04-08 14:39:50.422120984,UDP,192.168.220.7,192.168.220.7,53.0,271,2,10067,2,......,10,4696
2017-04-08 14:39:50.426514917,UDP,192.168.220.15,192.168.220.15,53.0,3430,1,233,1,......,5,4696
2017-04-08 16:32:18.623772892,UDP,192.168.220.15,DNS,53.0,82,2,142,2,......,16,4789
2017-04-08 16:32:18.624929610,UDP,192.168.200.3,DNS,53.0,61,1,152,1,......,0,4789
2017-04-08 16:52:18.714001606,UDP,192.168.220.15,DNS,53.0,292,2,242,2,......,365848,4809
2017-04-08 16:52:18.754514048,UDP,192.168.220.15,DNS,53.0,227,1,74,1,......,0,4809
2017-04-08 16:52:19.741960264,UDP,192.168.220.15,DNS,53.0,409,1525267,2541,1047580,......,19,4809
2017-04-08 16:52:20.372067070,TCP,192.168.220.15,11744_147,137.0,5149,17,2034,12,......,0,4809
2017-04-09 06:29:26.839955176,UDP,192.168.200.8,DNS,53.0,134,1,86,2,......,0,4948
2017-04-09 06:31:56.946840739,UDP,192.168.200.8,10587_194,137.0,0,0,207,1,......,0,4948
2017-04-10 05:05:12.082475807,UDP,192.168.220.5,192.168.220.255,137.0,0,0,92,2,......,0,5185
2017-04-10 05:07:40.096105391,UDP,192.168.220.5,192.168.220.255,138.0,0,0,1092,1,......,0,5185
2017-04-10 07:51:09.882393921,TCP,192.168.200.4,16381_246,443.0,949,9,2536,19,.AP.SF,0,5366
2017-04-10 07:51:09.896628865,TCP,192.168.200.4,10018_62,443.0,115,4,2565,23,.AP.SF,0,5366
2017-04-10 07:51:10.816190968,UDP,192.168.220.4,DNS,53.0,0,1,206,2,......,0,5380
2017-04-10 07:51:10.826289849,UDP,192.168.220.15,DNS,53.0,743,2,194,1,......,0,5380
2017-04-10 13:18:54.775312654,UDP,192.168.210.5,DNS,53.0,166,2,86,1,......,19,6005
2017-04-10 13:18:54.805764993,UDP,192.168.210.5,DNS,53.0,155,2,91,1,......,7,6005
2017-04-10 13:18:56.466168479,UDP,192.168.210.5,DNS,53.0,161,2,959,2,......,0,6005
2017-04-10 13:18:56.956857495,TCP,192.168.210.5,10586_66,443.0,390,19,1897,8,.AP..F,74,6005
2017-04-10 13:34:48.286021162,UDP,192.168.220.13,DNS,53.0,91,1,74,1,......,0,6038
2017-04-10 13:34:48.295494340,UDP,192.168.220.13,DNS,53.0,91,1,1568,1,......,0,6038
2017-04-10 14:32:25.508573995,UDP,192.168.220.16,DNS,53.0,398,2,143,2,......,5,6111
2017-04-10 14:32:25.509025655,UDP,192.168.220.9,DNS,53.0,388,1,143,1,......,5,6111
2017-04-10 14:32:36.682058683,UDP,192.168.220.9,DNS,53.0,253,1,124,1,......,5,6114
2017-04-10 14:32:42.056686409,UDP,192.168.220.8,DNS,53.0,6858,1,134,1,......,0,6114
2017-04-10 14:33:14.896023617,UDP,192.168.220.9,DNS,53.0,262,1,153,2,......,0,6127
2017-04-10 14:33:14.923510900,UDP,192.168.220.9,DNS,53.0,259,2,154,1,......,0,6127
2017-04-10 17:00:16.013696461,UDP,192.168.220.14,DNS,53.0,195,2,171,1,......,0,6324
2017-04-10 17:00:16.023204640,UDP,192.168.220.4,DNS,53.0,192,2,3628,2,......,17,6324
2017-04-10 17:56:40.202590032,UDP,192.168.220.4,DNS,53.0,248,2,0,1,......,147,6380
2017-04-10 17:57:01.249671732,UDP,192.168.200.4,DNS,53.0,247,2,394,2,......,0,6380
2017-04-10 17:57:12.795074455,UDP,192.168.220.4,DNS,53.0,423,1,169,2,......,5,6380
2017-04-10 18:06:22.942074413,TCP,192.168.220.4,13226_196,80.0,133,2,265,2,.A..SF,6,6384
2017-04-10 18:06:38.214044069,TCP,192.168.220.4,10185_51,80.0,310,26,1097,52,.AP.SF,4,6384
2017-04-11 04:53:06.883163827,UDP,192.168.200.4,DNS,53.0,90,2,74,2,......,0,6553
2017-04-11 04:53:06.892619251,UDP,192.168.200.4,DNS,53.0,93,2,75,1,......,0,6553
2017-04-11 07:18:25.980411027,UDP,192.168.220.4,DNS,53.0,5042,2,3250,1,......,0,6696
2017-04-11 07:18:25.997148159,UDP,192.168.220.15,DNS,53.0,384,2,74,2,......,0,6696
2017-04-11 10:36:40.081165802,UDP,192.168.220.16,10162_65,443.0,0,0,74,2,......,0,6983
2017-04-11 10:36:40.091148378,UDP,192.168.220.3,10162_65,138.0,0,0,675,1,......,0,6983
2017-04-11 10:36:40.129707062,UDP,192.168.220.6,192.168.220.3,53.0,548,2,268,1,......,0,6983
2017-04-11 10:36:40.159461708,UDP,192.168.220.15,192.168.220.16,53.0,378,1,268,2,......,319436,6983
2017-04-11 10:36:43.095028154,TCP,192.168.220.6,EXT_SERVER,8082.0,197,2,476,2,.AP...,0,6983
2017-04-11 12:54:28.474064223,UDP,192.168.220.13,DNS,53.0,583083400,1,2256,2,......,0,7256
2017-04-11 12:54:28.535359992,UDP,192.168.220.13,DNS,53.0,366,1,245,1,......,0,7256
2017-04-11 14:26:20.017600268,UDP,192.168.220.8,DNS,53.0,136,1,7878,2,......,0,7406
2017-04-11 14:26:20.018220809,UDP,192.168.200.4,DNS,53.0,131,1,8003,2,......,0,7406
2017-04-11 14:26:42.042732010,UDP,192.168.200.4,DNS,53.0,127,1,1003,2,......,0,7414
2017-04-11 14:26:42.572578144,TCP,192.168.200.4,192.168.220.2,443.0,819,5,1859,6,.AP.S.,0,7414
2017-04-11 15:19:54.031036396,UDP,192.168.200.5,DNS,53.0,0,2,154,2,......,0,7484
2017-04-11 15:19:54.045854716,UDP,192.168.200.5,DNS,53.0,296,1,149,1,......,0,7484
2017-04-11 15:19:54.073106037,UDP,192.168.200.4,DNS,53.0,290,1,147,1,......,64,7484
2017-04-11 15:46:11.845656442,UDP,192.168.220.15,DNS,53.0,148,2,164,2,......,0,7509
2017-04-11 15:46:11.852458660,UDP,192.168.220.15,DNS,53.0,117,1,173,2,......,0,7509
2017-04-11 15:46:12.204368984,UDP,192.168.220.15,DNS,53.0,3631,2,76,2,......,0,7509
2017-04-11 15:46:12.861728693,UDP,192.168.220.15,DNS,53.0,153,2,169,2,......,40,7509
2017-04-11 15:57:49.204364351,UDP,192.168.200.5,DNS,53.0,289,1,166,2,......,0,7551
2017-04-11 15:57:49.224694483,UDP,192.168.200.5,DNS,53.0,284,1,166,2,......,0,7551
2017-04-11 15:57:49.236459805,UDP,192.168.200.5,DNS,53.0,297,1,165,1,......,0,7551
2017-04-11 16:21:01.647289602,TCP,192.168.220.13,10983_96,80.0,1790,6,0,6,.AP.SF,4,7578
2017-04-11 16:21:05.687112199,TCP,192.168.220.13,10607_84,80.0,660,5,878,10,.AP.SF,0,7578
2017-04-11 16:57:22.146578339,TCP,192.168.210.5,16379_132,443.0,617,6,3437,11,.AP.SF,0,7596
2017-04-11 16:57:22.153318735,TCP,192.168.210.5,15232_129,443.0,574,4,3657,18,.AP.SF,0,7596
2017-04-11 18:27:37.201712657,UDP,192.168.220.4,DNS,53.0,3806,1,156,1,......,0,7686
2017-04-11 18:27:37.203352488,UDP,192.168.220.4,DNS,53.0,4221,2,830,1,......,0,7686
2017-04-11 18:27:37.226974550,UDP,192.168.220.4,192.168.220.4,53.0,64774,1,192,1,......,1,7686
2017-04-11 18:27:37.280777253,UDP,192.168.220.4,192.168.220.4,53.0,5018,1,191,2,......,6,7686
2017-04-11 18:27:39.201776516,UDP,192.168.220.5,DNS,53.0,692,2,168,2,......,0,7686
2017-04-11 18:27:50.661418330,UDP,192.168.220.5,192.168.220.5,53.0,397,2,148,1,......,5,7686
2017-04-11 18:28:09.270727432,UDP,192.168.220.4,DNS,53.0,117,1,879,1,......,0,7686
2017-04-11 18:28:09.276740842,UDP,192.168.220.4,192.168.220.4,53.0,419,0,144,1,......,1,7686
2017-04-05 07:27:32.758365195,TCP,192.168.220.15,10028_204,80.0,133,2,265,3,.A..SF,48,53
2017-04-05 07:27:32.847777396,TCP,192.168.220.15,10239_30,80.0,1330,4,9375,5,.AP.SF,5,53
2017-04-05 07:46:25.136805045,TCP,192.168.220.15,10193_46,443.0,624,17,167,9,.APRSF,284424,70
2017-04-05 07:46:25.801660432,UDP,192.168.220.15,DNS,53.0,107,2,74,1,......,0,70
2017-04-05 07:56:03.521198625,TCP,192.168.200.9,EXT_SERVER,8000.0,90,6,723,5,.AP.SF,0,102
2017-04-05 07:56:03.529029864,TCP,192.168.200.9,192.168.200.255,8082.0,2280,1,1077,2,.AP.SF,0,102
2017-04-05 08:38:37.792100225,UDP,192.168.220.7,DNS,53.0,572,1,150,1,......,0,201
2017-04-05 08:38:37.916201738,UDP,192.168.220.7,DNS,53.0,2524,1,162,2,......,109,201
2017-04-05 11:23:21.747370132,TCP,192.168.220.7,10294_70,443.0,4276,23,153,1,.AP.SF,61,643
2017-04-05 11:23:24.056172531,UDP,192.168.220.7,DNS,53.0,138,1,238,2,......,0,643
2017-04-05 12:53:07.693023709,UDP,192.168.200.4,DNS,53.0,74,1,174,2,......,0,824
2017-04-05 12:53:08.192050369,UDP,192.168.200.4,DNS,53.0,87,2,177,2,......,0,824
2017-04-05 12:53:08.223245142,UDP,192.168.220.4,DNS,53.0,90,1,75,1,......,0,824
2017-04-05 12:53:16.980884138,UDP,192.168.220.10,DNS,53.0,93,2,75,2,......,0,824
2017-04-05 12:53:17.071441535,UDP,192.168.220.4,192.168.100.5,138.0,0,0,230,1,......,0,824
2017-04-05 12:53:20.734514162,UDP,192.168.200.8,192.168.220.4,137.0,0,0,92,2,......,0,824
2017-04-05 12:53:20.752150290,UDP,192.168.210.5,192.168.100.5,137.0,0,19,1044,3,......,0,824
2017-04-05 12:53:20.779741122,UDP,192.168.210.5,DNS,138.0,874857885,785311,174,1,......,0,824
2017-04-05 13:52:05.429282732,UDP,192.168.100.6,10019_14,138.0,0,0,262,1,......,0,1128
2017-04-05 13:52:05.434835602,UDP,192.168.210.3,10019_14,138.0,0,0,237,2,......,0,1128
2017-04-05 13:53:26.641675845,UDP,192.168.220.7,10027_204,137.0,0,0,92,2,......,0,1140
2017-04-05 13:53:27.211589070,UDP,192.168.220.11,192.168.220.7,53.0,688,1,168,2,......,0,1140
2017-04-05 14:18:40.869465857,UDP,192.168.200.9,192.168.210.4,53.0,9407,0,144,1,......,12,1201
2017-04-05 14:18:40.874809061,UDP,192.168.210.4,DNS,53.0,579,2,264,1,......,0,1201
2017-04-05 14:18:41.329458651,UDP,192.168.200.9,DNS,53.0,236,2,1199,1,......,0,1201
2017-04-05 14:18:41.332807395,UDP,192.168.200.8,192.168.200.9,53.0,9327,1,152,1,......,0,1201
2017-04-05 14:18:41.380147188,UDP,192.168.200.9,DNS,53.0,67,2,116,1,......,0,1201
2017-04-05 14:18:41.495067979,UDP,192.168.200.9,192.168.200.9,53.0,772,1,5452,1,......,6,1201
2017-04-05 14:18:42.299460854,UDP,192.168.220.8,DNS,53.0,691,2,167,1,......,0,1201
2017-04-05 14:18:43.326139164,UDP,192.168.200.9,192.168.220.8,53.0,246,0,103,1,......,56,1201
2017-04-05 17:07:19.374015851,TCP,192.168.200.4,10006_132,443.0,71956,4,61,2,.AP.S.,0,1738
2017-04-05 17:07:19.378180804,TCP,192.168.200.4,14645_180,443.0,544,4,1113,6,.AP.S.,0,1738
2017-04-05 17:07:19.394657833,TCP,192.168.220.15,192.168.220.255,443.0,128,4,2539,21,.AP.S.,0,1738
2017-04-05 17:33:11.521423670,UDP,192.168.220.14,DNS,53.0,5641,2,146,1,......,5,1777
2017-04-05 17:33:11.521423670,UDP,192.168.220.14,DNS,53.0,5641,2,146,1,......,5,1777
2017-04-05 17:33:11.524998893,UDP,192.168.220.12,DNS,53.0,5646,2,146,2,......,6,1777
2017-04-05 17:33:11.525371010,UDP,192.168.220.14,DNS,53.0,5235,2,147,1,......,5,1777
2017-04-05 18:37:35.466274218,UDP,192.168.200.9,DNS,53.0,220,1,83,2,......,12,1819
2017-04-05 18:38:56.072065127,UDP,192.168.200.9,DNS,53.0,183,1,83,1,......,14,1819
2017-04-05 19:36:19.493811305,TCP,192.168.220.4,10026_204,443.0,685,7,1001,6,.APRSF,0,1848
2017-04-05 19:36:19.500202100,TCP,192.168.220.4,10122_64,443.0,708,8,1019,6,.APRSF,0,1848
2017-04-05 23:54:11.451884510,TCP,192.168.200.4,10278_66,80.0,129,2,267,2,.A..SF,0,1856
2017-04-05 23:54:11.463107290,TCP,192.168.200.5,10199_1,80.0,135,1,269,2,.A..SF,0,1856
2017-04-05 23:54:34.908429172,TCP,192.168.220.15,10279_223,80.0,6141,9,3898,12,.AP.SF,0,1856
2017-04-05 23:56:21.611244134,TCP,192.168.220.15,10279_223,80.0,6128,52,1724,1,.AP.SF,0,1856
2017-04-06 07:09:07.716687726,UDP,192.168.220.15,DNS,53.0,264,1,1078,2,......,255131,1933
2017-04-06 07:09:07.732986932,UDP,192.168.220.4,DNS,53.0,262,2,928,2,......,0,1933
2017-04-06 08:41:31.887831280,TCP,192.168.200.4,192.168.210.2,443.0,5664,8,221,20,.AP.SF,0,1950
2017-04-06 08:41:32.177848288,UDP,192.168.200.4,DNS,53.0,266,1,172,1,......,0,1950
2017-04-06 08:41:33.634542491,UDP,192.168.200.4,DNS,53.0,57435,876980,8767,904957,......,10,1950
2017-04-06 11:26:33.825280404,TCP,192.168.220.15,14193_107,80.0,2329,13,68,3,.AP.SF,0,2078
2017-04-06 11:26:33.875039062,UDP,192.168.220.15,DNS,53.0,1507,7,1287,11,......,0,2078
2017-04-06 11:29:43.929877370,TCP,192.168.220.4,10377_192,443.0,154526435,884379,1320901318,1143872,.AP.SF,1,2102
2017-04-06 11:29:44.005652350,TCP,192.168.220.4,11707_93,445.0,6781,13,143,7,.AP..F,0,2102
2017-04-06 11:58:16.898815113,TCP,192.168.220.15,192.168.100.2,443.0,680,16,1295,15,.APRSF,0,2194
2017-04-06 11:58:16.908380710,TCP,192.168.220.15,192.168.100.2,445.0,372,6,259,69,.AP..F,5,2194
2017-04-06 12:59:20.071178834,UDP,192.168.220.15,DNS,53.0,269,1,156,1,......,0,2276
2017-04-06 12:59:20.072353407,UDP,192.168.100.5,DNS,53.0,11321,2,57,2,......,0,2276
2017-04-06 12:59:20.074344207,UDP,192.168.200.5,DNS,53.0,0,2,74,2,......,0,2276
2017-04-06 12:59:20.601441416,UDP,192.168.200.4,DNS,53.0,360,2,222,2,......,0,2276
2017-04-06 12:59:21.636708979,UDP,192.168.220.13,DNS,53.0,276,1,192,1,......,0,2276
2017-04-06 12:59:21.790665858,UDP,192.168.100.5,DNS,53.0,150,2,2057,2,......,0,2276
2017-04-06 12:59:21.811371357,UDP,192.168.100.5,DNS,53.0,0,2,0,1,......,0,2276
2017-04-06 12:59:21.813422322,UDP,192.168.200.5,DNS,53.0,15747,2,74,2,......,0,2276
2017-04-06 13:42:08.449227361,TCP,192.168.220.13,13441_6,80.0,721,4,1286,4,.AP.SF,138,2360
2017-04-06 13:42:08.455028927,TCP,192.168.220.13,13441_6,80.0,646,5,150,5,.AP.SF,0,2360
2017-04-06 14:30:51.341926871,TCP,192.168.200.9,10499_66,80.0,179,3,449,5,.A..SF,0,2460
2017-04-06 14:30:51.345778071,TCP,192.168.200.9,10106_93,80.0,6322,2,185,2,.A..SF,0,2460
2017-04-06 14:32:09.209978896,UDP,192.168.200.4,DNS,53.0,292,2,2220,1,......,0,2464
2017-04-06 14:32:09.220989835,UDP,192.168.200.4,DNS,53.0,297,2,152,2,......,0,2464
2017-04-06 15:49:18.511734237,TCP,192.168.200.9,14645_180,443.0,787,9,1366,10,.APRSF,17,2545
2017-04-06 15:49:18.520386161,TCP,192.168.200.9,14645_180,443.0,826,9,1335,10,.APRSF,16,2545
2017-04-07 08:39:34.369636447,TCP,192.168.220.13,10637_200,80.0,138,2,265,2,.A..SF,5,3120
2017-04-07 08:39:34.385250509,TCP,192.168.220.13,10102_54,80.0,135,1,270,3,.A..SF,5,3120
2017-04-07 10:25:01.855976102,UDP,192.168.210.3,192.168.220.255,137.0,0,0,92,2,......,0,3298
2017-04-07 10:25:01.856689253,UDP,192.168.210.3,10199_14,137.0,0,0,92,1,......,0,3298
2017-04-07 13:28:33.906917190,UDP,192.168.220.8,DNS,53.0,380,2,141,1,......,0,3544
2017-04-07 13:28:34.213781069,UDP,192.168.220.14,DNS,53.0,389,2,143,2,......,58,3544
2017-04-07 14:52:24.241232385,UDP,192.168.100.6,DNS,53.0,294,1,74,1,......,0,3908
2017-04-07 14:52:25.757867007,UDP,192.168.100.6,DNS,53.0,294,2,75,1,......,0,3908
2017-04-07 14:52:25.866189733,UDP,192.168.100.6,DNS,53.0,394,2,148,1,......,446021,3908
2017-04-07 14:52:34.230527420,UDP,192.168.220.15,DNS,53.0,295,1,92,1,......,0,3908
2017-04-07 15:39:46.092361296,UDP,192.168.200.4,DNS,53.0,4885,1,148,1,......,0,4053
2017-04-07 15:39:46.099118989,UDP,192.168.200.4,DNS,53.0,223,1,149,1,......,506232,4053
2017-04-07 15:39:46.110370972,UDP,192.168.220.9,DNS,53.0,234,2,149,2,......,28,4053
2017-04-07 15:39:46.160432871,UDP,192.168.220.9,DNS,53.0,4539,1,148,1,......,4,4053
2017-04-07 15:39:46.221733395,UDP,192.168.220.15,DNS,53.0,243,1,149,2,......,63,4053
2017-04-07 15:39:46.756326429,UDP,192.168.200.4,DNS,53.0,1436,2,147,2,......,7,4053
2017-04-07 15:39:48.605700178,UDP,192.168.200.4,DNS,53.0,11362,2,147,2,......,50,4053
2017-04-07 15:39:48.615903630,UDP,192.168.220.15,DNS,53.0,234,1,148,1,......,41,4053
2017-04-07 15:39:56.802707312,UDP,192.168.220.4,10068_98,137.0,0,0,91,1,......,0,4054
2017-04-07 15:39:56.822451079,UDP,192.168.220.9,10008_22,137.0,0,0,92,2,......,0,4054
2017-04-07 16:15:06.642879076,TCP,192.168.220.15,14145_167,80.0,1186,2,142,2,.A..SF,6,4104
2017-04-07 16:15:06.649568318,TCP,192.168.220.15,13143_100,80.0,10005,1,159,3,.A..SF,6,4104
2017-04-07 16:46:27.809420767,UDP,192.168.220.14,DNS,53.0,251,1,76,2,......,5,4223
2017-04-07 16:46:28.482067961,TCP,192.168.220.14,16378_194,443.0,591,13,83,6,.APRSF,2,4223
2017-04-07 18:08:22.071431137,UDP,192.168.200.8,192.168.220.5,53.0,85,2,90,2,......,0,4367
2017-04-07 18:08:22.077595938,UDP,192.168.220.5,16375_60,138.0,0,0,229,1,......,0,4367
2017-04-08 14:35:08.270780639,UDP,192.168.200.9,DNS,53.0,172,2,3332,2,......,0,4690
2017-04-08 14:35:16.749579278,UDP,192.168.200.9,DNS,53.0,91,1,81,1,......,8,4690
2017-04-08 14:43:06.630118889,UDP,192.168.220.15,DNS,53.0,263,2,67,1,......,0,4701
2017-04-08 14:47:09.627214039,UDP,192.168.220.7,192.168.220.15,53.0,91,1,74,2,......,0,4701
2017-04-08 14:47:06.695086449,UDP,192.168.220.7,DNS,53.0,92,1,3962,1,......,0,4702
2017-04-08 14:47:07.218597204,TCP,192.168.220.7,EXT_SERVER,8082.0,193,2,515,2,.AP...,0,4702
2017-04-08 16:55:43.463153925,UDP,192.168.220.15,DNS,53.0,298,2,255,1,......,0,4808
2017-04-08 16:55:44.164588468,UDP,192.168.220.15,DNS,53.0,217,2,1435,2,......,0,4808
2017-04-08 16:55:44.449014439,UDP,192.168.220.15,DNS,53.0,161,1,158,1,......,5,4808
2017-04-08 16:56:02.299076970,TCP,192.168.220.15,10609_250,443.0,3948,1,1548,3,.APR..,0,4808
2017-04-08 18:00:19.341232072,UDP,192.168.100.4,10184_177,137.0,0,0,92,2,......,0,4815
2017-04-08 18:01:09.109776978,UDP,192.168.220.12,192.168.100.4,53.0,108,2,1785,2,......,0,4815
2017-04-08 22:17:26.900161259,UDP,192.168.200.5,192.168.100.255,138.0,0,0,235,2,......,0,4842
2017-04-08 22:17:46.857818186,TCP,192.168.200.5,10595_82,443.0,0,4,966,1,.AP.S.,0,4842
2017-04-09 12:03:00.136540763,UDP,192.168.220.9,DNS,53.0,274,2,74,2,......,0,5048
2017-04-09 12:03:00.408224688,UDP,192.168.220.9,DNS,53.0,93,2,8234,1,......,0,5048
2017-04-09 12:14:21.368535351,UDP,192.168.200.4,DNS,53.0,2533,2,81,1,......,0,5078
2017-04-09 12:14:21.389154213,UDP,192.168.200.4,DNS,53.0,223,2,1274,1,......,5,5078
